id	HSK_level	URL	Title_EN	Title_ZH	Description	Content
3905	3	https://hskreading.com/buying-shoes/	Buying shoes	买鞋子	A Mandarin dialogue about buying shoes (鞋子).	店员：欢迎光临，有什么可以帮您的吗？顾客：我想先自己看看。店员：好的，如果有需要，请叫我。五分钟以后。。。顾客：您好，请问可以让我看看那双蓝色的阿迪达斯鞋子吗？店员：可以，没问题。顾客：我想试穿一下。店员：没问题。您平时穿多大鞋码？顾客：43的。店员：现在这双是44的，可能太大了，我去后面储藏室给您拿43码的。顾客：谢谢。三分钟以后。。。店员：穿着感觉怎么样？顾客：特别舒服。请问多少钱？店员：469元。今天是本商场周年庆，所有商品打8折，原价是500多的。顾客：那可真是挺合适的。帮我收好吧，我去收银台付钱。店员：好的。
3849	3	https://hskreading.com/can-you-help-me-with-ms-powerpoint/	Can you help me with MS powerpoint?	你能帮我个忙吗？	PPT is the most common way for Chinese people to say powerpoint. It is not frequently referred to with Chinese characters.	小刘：小王，你能帮我个忙吗？小王：什么忙？我看看自己能不能帮到你。小刘：你知道怎么在PPT里插入视频吗？下周的工作汇报，需要用到，可是我不会。小王：让我来看看吧！你先打开PPT，然后可以在这里，就是工具栏，看到有插入按钮。接下来，你点击插入视频或者音频，点击插入就可以。之后，在工具栏左边可以看到，选择是单击鼠标时还是立刻播放视频，根据需要选择就可以了。小刘：小王，你真是太聪明了！小王：哈哈，没有，没有。你要注意，需要把视频和PPT放在同一个文件夹里，否则无法播放。小刘：好的，谢谢你！
3787	4	https://hskreading.com/the-olympics/	The Olympics	奥林匹克运动会	A Chinese reading article about The Olympics (奥林匹克运动会).	奥林匹克运动会是世界体育界的盛会，每四年举办一次。2008年奥运会是在中国北京举办的，2012年奥运会在英国伦敦举办，2016年在巴西里约热内卢举办，2020年奥运会将会在日本东京举办。其实，这里所说的奥运会是夏季奥运会，还有冬季奥运会。每一届奥运会都会有自己的吉祥物，比如，北京奥运会的吉祥物是福娃，十分可爱。奥运会比赛的大项目有28项。参加比赛的选手们精心训练多年，就是为了在奥运比赛中可以取得理想成绩。他们的拼搏精神永远值得人们学习。
3782	3	https://hskreading.com/what-will-you-eat-for-lunch/	What will you eat for lunch?	你中午要吃什么？	An intermediate Chinese dialogue between friends discussing food plans.	小明：丽丽，你今天中午吃什么？丽丽：我不知道，你有什么想法吗？小明：我们去吃汉堡吧？我听说附近商场新开了一个汉堡店。汉堡有牛肉芝士堡，鸡肉堡，还有套餐。而且，我听说，价格也不贵。丽丽：好啊，没问题，那我们去吃汉堡吧。我们可以点一个套餐。小明：可以，套餐里有汉堡，沙拉和饮料。丽丽：我好兴奋！
3757	3	https://hskreading.com/my-nephew-started-kindergarten/	My nephew started kindergarten	我的侄子	A Chinese passage about someone’s young nephew (侄子).	我的侄子今天四周岁了，现在他在上幼儿园。每天他在幼儿园里都过的很开心，因为可以见到他喜爱的老师和朋友们。而且幼儿园里还有很多玩具，比如蹦蹦床，滑梯，秋千。他和小朋友们每天玩儿的都可开心了。最近，我发现他有点不开心了。因为，现在他上中班了，要开始背诵古诗和写字了。他不会写1，不会写2，也不能区分清楚哪个数字是6，哪个数字是9，老师和家人就开始教给他怎么区分，让他安静下来写字。他就很不开心了。
3752	3	https://hskreading.com/how-to-order-takeout/	How to order takeout	怎么点外卖？	Three quick notes about this passage.外卖小哥is a very native way to say “delivery driver” in Chinese. It refers to delivery drivers who generally ride electric bikes and deliver food.	美团外卖and饿了么are both apps that allow you to order food in China.珊珊：小明，我太累了，不想去外面的饭店吃饭了。小明：那你可以点外卖啊！珊珊：外卖是什么？怎么点外卖？小明：外卖就是饭店把你想要吃的饭让外卖小哥送来。你不用出门就可以吃到美味的饭菜了。珊珊：那外卖小哥是什么？小明：外卖小哥，就是送外卖的人。珊珊：那怎么点呢？小明：你可以在手机上下载APP，美团外卖，饿了么都可以，很方便的。然后在列表里找到你想吃的食物，就有人送到门口了。珊珊：那我怎么给钱呢？小明：你需要绑定微信或者有银行卡支付。珊珊：好啊，我一定要试一试，听起来不错了。
3724	3	https://hskreading.com/travelling-with-my-mother/	Travelling with my mother	我和妈妈一起旅游	China has fantastic transport systems. Busses (公交车), trains (火车), and planes (飞机) are all affordable – and rarely late/delayed!	今天我去光合谷玩了!真的好开心!我和妈妈一起坐公交车去的，公交车在高速公路上开的很快。一个小时以后，我们到达了光合谷。我看到了各种各样的绿色植物，还有很多可爱的动物。我买了一盒蔬菜喂兔子。今天真是开心的一天!
3469	4	https://hskreading.com/chinese-customs/	Chinese customs	中国传统习俗	A short passage about some important Chinese customs and traditions.	中国是一个拥有悠久历史的国家，所以在中国文化中有很多习俗。比如，中国人相比较白色，更喜欢红色，因为红色是喜庆的颜色，例如中国人结婚时候穿红色礼服，但是有人去世的时候穿白色衣服。中国人会在重要的节日举行家庭聚餐，比如春节和中秋节。这两个节日的时候，不管家人在哪里工作，都会尽力回到自己的家乡和家人团聚。
3460	3	https://hskreading.com/what-sports-are-you-good-at/	What sports are you good at?	你擅长什么运动？	擅长is a very useful way of saying you are good at something. For example:我擅长唱歌– I am good at running.	小明：彼得，你擅长什么运动？彼得：我比较擅长跑步。我可以跑完马拉松全程。因为跑步不需要其他器材，而且在跑步的过程中我还可以自己思考，或者听喜欢的音乐。这让我感觉很放松！还有啊，在室外跑步的时候，还可以呼吸新鲜的空气！你呢？小明：我擅长打乒乓球。我以前还获得过天津市乒乓球冠军。现在，我每周还都去体育馆打乒乓球。彼得：我感觉你们中国人都会打乒乓球，好厉害！
3451	3	https://hskreading.com/i-want-to-learn-to-dance/	I want to learn to dance	我想学习跳舞，你想和我一起学吗？	This excellent Chinese dialogue sounds very conversational – just like you would hear in China.	莉莉:小明，最近我很想学习跳舞，看其他人跳舞的时候我很想加入。但是跳舞的话，最好有一个舞伴，你愿意和我一起学习吗？小明：我感觉自己没有跳舞的天分，没有韵律，跳的特别难看。莉莉:就是因为跳的不好，所以才要学习啊。如果你也想要学习跳舞，我们两个可以一起找一位老师，跟着她一起学，然后一起练习，相信我们一定可以跳的特别好！小明：真的吗？我感觉自己不敢跳。莉莉:没有关系的，我们可以一起学习，相互监督。而且跳舞还可以放松精神，减肥，多好啊！小明：你说的很对，那我们就一起学习跳舞吧，希望我们可以快点学会一支舞。
3448	3	https://hskreading.com/going-grocery-shopping/	Going grocery shopping	去杂货店买东西	A Chinese passage about going to a convenience store.	我很喜欢逛杂货店，因为在那里可以找到很多自己想要买的物品，而且还不贵。我家楼下就有一个杂货店，在那里我可以买到厨房用品，清洁用品等等，特别方便！有时候，还可以看到之前自己没有用过的物品，比如，有一次我去逛杂货店，发现了一种新的拖布，特别小，不占空间，而且很容易弄干，简直太棒了！
3444	3	https://hskreading.com/doing-household-chores/	Doing household chores	做家务	A Chinese dialogue discussing household chores (家务).	王女士：李姐，你喜欢做家务吗？李女士：不喜欢，我特别讨厌做家务，尤其是刷碗，你呢？王女士：我也不喜欢做家务，尤其不喜欢洗衣服。可是家里有很多的衣服需要洗。每天都好累！李女士：你可以放在洗衣机里，然后就不管它了。王女士：是呢，但是担心洗衣机洗的不干净。孩子还有很多的玩具，需要收拾。李女士：我觉得你应该教育孩子，自己的事情自己做，玩儿完玩具以后，要自己放到原来的储物篮里。王女士：你说的太对了，我下次一定这样做！
3439	3	https://hskreading.com/lets-travel-to-england/	Let’s travel to England!	让我们去英国旅游吧！	England is a great place! Learn more about it in today’s Chinese article.	暑假就要到了，你打算去哪里旅游呢？我推荐大家去英国。因为在英国你可以见到宏伟的欧洲风格建筑，还能看到传说中的伦敦大桥和白金汉宫。说不定还可以碰到女王呢！在英国，有很多著名大学，走在校园里可以感受到浓浓的学习氛围。并且，英国的天气不冷不热，很舒服！
3421	3	https://hskreading.com/typhoons/	Typhoons!	今天天气不好	A short passage regarding a Typhoon over Guangzhou in Southern China.	今天的天气特别不好。台风袭击了整个广州地区，外面一直在下大雨，街上没有任何一个行人。大风呼呼地刮着，把大树吹倒了，把物品吹的到处都是。而且，我感觉特别冷。希望台风早点过去，这样我就可以出去玩了！
3417	3	https://hskreading.com/i-like-to-watch-movies/	I like to watch movies.	我喜欢看电影	Do you like to watch movies (看电影)?	我喜欢看电影。因为从电影当中，我会看到很多故事，教会我成长。坐在电影院的时候，我感觉到十分安静，全身心沉浸在电影故事当中。每一次电影，都是导演和演员认真准备的成果，我感谢电影，带给我很多故事。
3408	3	https://hskreading.com/pets/	Pets	宠物	Another short reading passage about pets (宠物).	现在越来越多的家庭会养小宠物了，比如，小猫，小狗。它们成为了一位家庭成员，给家里人带来了欢乐。还能够陪伴家里的小孩子一起长大。小宠物们每天在家里悠闲地走着，吃饭睡觉，它们好像能够听懂人类说话一样，特别的聪明！
3405	4	https://hskreading.com/when-you-are-unhappy/	When you are unhappy…	不开心的时候	Some advice on what to do if you find yourself feeling unhappy.	每个人的生活中都会遇到各种不开心的事情， 那么怎么才能够让自己慢慢地从不开心中跳脱出来，变得开心呢？你可以找到自己的好朋友倾诉，或者出去旅游，去吃一些美食。或者有时候，你只是需要一些独自相处的时间，让自己冷静下来。不管哪种方式，只要开心就好！
3402	4	https://hskreading.com/shakespeare/	Shakespeare	莎士比亚	This short Chinese passage is about a famous line regarding Hamlet.	莎士比亚有一部著名的作品，叫做《哈姆雷特》。有一句和这部著作相关的话是，一千个读者，就有一千个哈姆雷特。意思是说，每个人在阅读完这部著作之后，会有各种不同的感受。的确就是这样，在一件事情发生之后，每个人都会有各种不同的看法。
3395	4	https://hskreading.com/good-friends-and-bad-friends/	Good friends and bad friends	好朋友和坏朋友	A Chinese reading article about good and bad friends.	我觉得好朋友是能够和你分享开心和不开心的人。尤其是当你有困难的时候，他们能够伸出双手帮助你，让你感到安慰。坏朋友只会在你能够享受生活的时候出现。他们会让你的生活出现很多阴霾和不开心的事情。所以，在生活当中要谨慎的选择自己的朋友。
3386	4	https://hskreading.com/how-to-book-a-hotel/	How to book a hotel	预定酒店	This article is about booking a hotel and the various methods you can use to do so.	现在是科技时代，很多工作和生活难题都可以通过网络得到解决了。如果你想为了出行定酒店的话，以下方案可以帮助到你。被广泛使用的定酒店网站有携程，途牛等等。首先，输入你想要旅行的城市名字。如果想要更为详细的话，你可以选择想要游玩的具体位置，这样就可以查看到附近都有哪些酒店。进入酒店页面之后，可以选择自己想要的房间类型，比如单人床，双人床或者家庭房等。之后，你只需要在网上通过网银，支付宝或者微信就可以付款了。付款之后，房间就预定好了。这实在是太方便了！
3379	4	https://hskreading.com/learning-to-drive/	Learning to drive	学开车	Learning to drive in China is quite different from England. Read this passage to hear a bit about the process of learning to drive, and the benefits of it!	现在几乎每个家庭都有汽车了，因为这样可以方便家人出行还能节省时间。所以，学开车就成了一项必须经历的事情了。在中国，学开车首先要考科目一，主要是回答一些交通规则的知识，通过电脑回答问题。然后就是要进行实地的开车练习。比如倒车入库，打方向盘等等。有很多人都会在这个阶段出问题，因为刚开车的时候总是会紧张的忘记一些需要注意的地方。学开车，还是特别重要的一项生活技能的。这样你就可以安排自己的时间想去哪里就去哪里。但是，开车一定要注意安全。
3375	4	https://hskreading.com/wechat-stickers/	WeChat Stickers	微信表情	WeChat is a popular messaging app in China. It allows you to send stickers to people: they are gifs that are used to convey emotions and feelings.	我特别喜欢微信的聊天表情，因为它们形象生动地表达了自己想要表达的内容。而且让对话充满了趣味。有些内容比较抽象，或者想要隐晦的表达出来，表情包就变得十分有用了。我最喜欢的是动画系列的，比如小动物：可爱的小猫，小狗。微信表情包借助这些动物的眼神动作，就把我要说的话用好玩的方式说出来了！
3372	4	https://hskreading.com/autumn-is-here/	Autumn is here	秋天来了	A descriptive Chinese article about Autumn.	秋天来了。炎热的夏天过去了，早晨出门的时候可以感受到一丝丝的凉风吹过脸庞。马路旁的大树，它们的叶子已经开始慢慢变黄，大风吹过的时候，会有树叶掉落在地上。人们也开始穿上了外套，抵挡秋风。秋天是收获的季节，各种各样的水果都在秋天里成熟，由绿色变成红色，特别鲜艳！
3350	4	https://hskreading.com/changes-in-tianjin/	What has changed in Tianjin?	问题	There are the best two answers given by a class of students in the city of Tianjin (天津) when asked “What was different in Tianjin when your mother was a child?”.	Answer 1:听妈妈讲，在她们小时候，主要交通工具是自行车或者公共汽车，摩托车。又过了几年开始有了出租车，那时候的出租车都是黄色的，车牌是大发，人们都叫它“黄大发”如今到了我们这个年代，自行车，摩托车等交通工具正被新的变化所取代，私家车几乎家家都有，出门旅游做飞机快的一两个小时就到了。Answer 2:这几年的天津发生了巨大的变化，就说海河吧！以前的海河是这个样子：从远处一看，水很浑浊，河面上到处漂浮着垃圾，并散发着一股臭臭的味道。但现在的海河就不一样了，河水清澈见底，水面上的垃圾都没有了！太阳一照，河面便显得波光粼粼。 1 –根据短文内容可以推断，这段话主要围绕什么话题展开？a.妈妈小时候的故事b.时代的变化c.以前的出租车为什么被叫做“黄大发”d.私家车发展迅速
3336	4	https://hskreading.com/how-to-make-tomato-and-eggs/	How to make Tomato and Eggs	家常菜西红柿炒鸡蛋的做法	Tomato and eggs is a very common dish across China – it’s tasty too!	中国人的餐桌上有一道家常菜，叫做西红柿炒鸡蛋。之所以称呼它为家常菜，是因为它经常出现在人们的餐桌上，并且简单易做，十分美味。那如何做这样一道菜呢？首先，需要准备好材料，西红柿两个，鸡蛋两个，白砂糖（若干，依据自己口味添加），食盐，食用油。西红柿切成小块，备用。将鸡蛋打散放入碗中。锅中倒入适量食用油，待油热之后，将打散的鸡蛋倒入热锅之中，炒至金黄。然后把炒好的鸡蛋盛出备用。另起锅放少许油，油热之后放入切好的小块西红柿翻炒，加适量食用盐，炒至出汤汁。然后放入备用的鸡蛋，根据口味加入适量白砂糖。一起翻炒西红柿和鸡蛋，之后就可以出锅。一道中国家常菜西红柿炒鸡蛋就做好了！
3311	4	https://hskreading.com/why-should-people-learn-chinese/	Why should people learn Chinese?	为什么人们需要学习汉语？	Why am I doing this to myself? A question all Chinese learners ask themselves at some point.	最近，英国政府拨款1000万英镑来支持英国学校开展中文教学，政府的目标是到2020年，至少有5000名年英国年轻人能说流利的中文。英国是积极学习汉语的国家之一。那么，为什么会有越来越多的人学习汉语呢？以下几个方面或许能够解释：第一，中国经济发展迅速。世界各国融合在一起，其他的国家需要与中国做生意，自然需要使用汉语。第二，中国文化，中国的功夫，熊猫，食物等文化内容对其他国家的人们很有吸引力。第三，中国政府支持世界各国学习汉语，他们开办有孔子学院，来提供教师和其他帮助。
3305	3	https://hskreading.com/making-an-appointment-to-see-a-doctor/	Making an appointment to see a doctor	预约看医生	A Mandarin dialogue about making a doctor’s appointment.	护士：您好，这里是北京协和医院。请问，有什么可以帮您？小薇：您好，我姓张，这几天感觉肠胃不舒服，可能是减肥过度导致的。护士：您好，张小姐。过度减肥的确会导致肠胃不适等症状。您先不要着急，我帮您预约下时间。请问您什么时间方便过来？小薇：周六上午10点可以吗？护士：稍等，我来看下病人预约记录。感谢您的等待，周六上午十点可以的，李医生，张主任和王医生都会坐诊。小薇：嗯，那我就预约张主任吧，上次也是他帮我检查的身体。护士：好的，张小姐，我会帮您预留好时间。
3302	4	https://hskreading.com/healthy-and-unhealthy-foods/	Healthy and unhealthy foods	健康食物和不健康食物	A Chinese reading passage talking about healthy and unhealthy foods.	健康对任何人来说都是很重要的，尤其是孩子和老年人。因此，在选择食物的时候，人们会区分什么样的食物是健康的，什么样的食物是不健康的。在一般人看来，水果和新鲜的蔬菜对身体是有帮助的。但是在快餐店里卖的食物，比如，汉堡，薯条，大家认为是不健康的。所以要少吃。可是，在现代人的生活中，不健康的食物又随处可见，能够比较方便的购买到。尤其是上班族，他们没有时间自己做饭，只能去快餐店里购买食物。
3281	3	https://hskreading.com/can-you-recommend-a-place-for-me-to-travel-to/	Can you recommend a place for me to travel to?	你能推荐给我一个旅游的地方吗？	To recommend (推荐) is a very useful verb to know. You will hear it a lot while travelling in China, as people will always recommend places to visit, and food to eat.	赵磊：杰克, 中国的国庆节假期就要到了，好兴奋啊，可以出去玩了！杰克：是的，我也好兴奋，公司放假！可是，我不知道该去哪个地方旅游。你能推荐给我一个地方吗？赵磊：嗯，让我想想！我觉得你可以去北京的香山。杰克：香山？这个名字可真好听！是因为那座山很香吗？赵磊：哈哈哈，不是，那就是它的名字。秋天的香山，风景特别美，有各种颜色的树叶，植物。杰克：听起来很有意思，我想去看看。赵磊：而且北京离着我们这里也不远，直接做高铁过去就可以，很方便。杰克：真好，那我就去香山，谢谢你，赵磊。赵磊：不客气，祝你玩的开心！
3243	3	https://hskreading.com/do-you-think-i-am-fat/	Do you think I am fat?	你觉得我胖吗？	This Chinese dialogue is an informal conversation between friends.	小薇：李明，我上个月新买的裙子又穿不下去了！李明：是吗？那你可要稍微控制下体重了。小薇：你觉得我胖吗？李明：我觉得你是要比之前胖一些了。你每天都吃好多东西。小薇：真的吗？那你为什么不阻止我？李明：我劝你了，可是你说自己饿啊！小薇：好吧，那我要少吃点，多运动，减肥！李明：加油，你可以的。身体健康才是最重要的！
4122	5	https://hskreading.com/christmas-in-china/	Christmas in China	中国式的圣诞节	An advanced Mandarin reading article about celebrating Christmas in China. 	圣诞节是西方的传统节日，在每年12月25日。弥撒是教会的一种礼拜仪式。圣诞节是一个宗教节，因为把它当作耶稣的诞辰来庆祝。对于西方圣诞节的盛况你自然是耳熟能详了，那今天我就来介绍下圣诞节在中国吧！随着越来越多的西方人在中国工作生活，圣诞节也在中国年轻人当中流行起来。有人认为，这是西方文化对中国传统文化的入侵，因为反观来看，中国的传统节日，例如端午节，春节，越来越受到冷漠对待。中国式的圣诞节，主要形式是广场喧嚣、情人约会、逛街购物和赠礼问候，简单来说，就是“玩”。在这一天，商场会打折，吸引人们的购物。年轻人在这一天约会，到圣诞氛围浓厚的西餐厅享受美食。也有很多人在大街小巷卖苹果，在平安夜祈祷祝福。当然，中国也有一些教堂，在这一天，西方人会聚集到此作弥撒。 1 –诞辰是什么意思？a.出生的时间b.死亡的时间c.出名的时间d.仪式的时间2 –中国人过圣诞节的活动不包括？a.购物b.送礼物c.约会d.吃饺子
4105	5	https://hskreading.com/about-the-jingdong-ceo/	About the Jingdong CEO	京东CEO刘强东事件最新进展	Jingdong or JD is a massive online retailer in China. The CEO of Jingdong is called刘强东.	近日，美国明尼阿波利斯市亨内平县检察官办公室公布对京东CEO刘强东事件的调查结果，决定对刘强东不予起诉，这意味着该案正式结案，刘强东无罪。事件起因是在美国一个饭局过后，刘强东与女受害人在她的公寓发生性关系，随后，女方向警方报警，称遭到强奸，随后事件在中国社交媒体上发酵。但近日，美国律师放出消息，美警方已经宣布刘强东无罪。刘强东在中国社交媒体上也做出道歉，称在女受害者房间所发生的事情都是男女自愿行为，虽不构成犯罪，但也对家庭造成了莫大的伤害，将会尽全力对家庭妻子孩子做出弥补。1 –刘强东是否犯罪？a.无罪b.有罪c.不确定2 –以下关于刘强东事件的说法正确的是？a.刘强东强奸了女大学生b.刘强东构成犯罪c.刘强东的行为伤害了家庭d.刘强东会与妻子离婚
4077	5	https://hskreading.com/domestic-violence/	Domestic violence	家庭暴力	Advanced articles often discuss difficult topics: today’s topic is domestic violence（家庭暴力).	近日，中国一名影视明星在日本被逮捕入狱，原因是暴力殴打自己的女朋友。他在日本留学期间认识了这名日本女性并展开交往。随后减少在中国的工作量，并有息影打算。多部电视剧和电影的新闻发布会，他都没有出席。相反，他高调地带日本女友回国游玩，在机场秀恩爱。新闻爆出之后，有许多影视圈明星为他请求社会各界的原谅，但事态发展并不如意。在日常生活中，不论出于何种原因，家庭暴力都是不可原谅的。  1 –该中国明星为什么被逮捕？a.涉嫌偷税漏税b.行为过于高调c.暴力殴打女朋友d.拒绝参加作品的发布会2 –这起事件进展的怎么样？a.女方原谅了男方b.人们并没有原谅男方c.明星朋友们拒绝为他求情d.影视公司起诉该男星
4066	5	https://hskreading.com/splitting-the-bill/	Splitting the bill	AA制	“AA制” means to split the bill equally. It is very commonly heard across China.	在恋爱关系中，你是愿意AA制还是希望对方能够多付出一些呢？这是摆在每一对情侣面前的问题，尤其是女生。在恋爱关系中，女生大多希望男方能够更爱自己，所以在金钱上也希望男方能够多表示一些，比如，送自己礼物，在外出吃饭时候能够主动结账等。但是，我们也要公平地看待这个问题，每一个人的收入都是靠自己辛勤付出获得的。如果一段关系中，男女双方能够相互尊重，有长远相处的打算，那付出就必定要是对等的。女方不可以只索取，而不付出。男方更不可以只付出，不求回报。长此以往，这样的关系是不会有好结果的。我始终认为，稳定的关系是靠双方共同付出才能维持的，一段刻骨铭心的关系是会让两个人都能够成长的。 1 –在恋爱关系中，应该怎样处理金钱？a.全部男方支付b.全部女方支付c.男女平等支付d.父母支付2 –怎样才是一段刻骨铭心的感情？a.男方买单b.女方买单c.共同成长d.不求回报
4059	6	https://hskreading.com/the-forbidden-city/	The Forbidden City	故宫	This advanced reading article is about The Forbidden City (故宫) in Beijing.	北京故宫是中国明清两代的皇家宫殿，旧称为紫禁城，是中国古代宫廷建筑的精华。北京故宫以三大殿为中心，占地面积72万平方米，建筑面积约15万平方米，有大小宫殿七十多座，房屋九千余间。是世界上现存规模最大、保存最为完整的木质结构古建筑之一。故宫博物院是一座特殊的博物馆，成立于1925年，建立在紫禁城的基础上。近几年，在人们头脑中陈旧甚至略微显得古板的故宫开始活跃起来。一部《我在故宫修文物》让普通人了解到故宫背后的工匠精神，《国家宝藏》恢弘的气势与现代科技结合，让人们见识到大国风范。故宫文创，依托悠久的故宫历史，发掘新的产品形态，将古老与现代结合，将历史与商业叠加。故宫口红，故宫项链，故宫台历等等，被人们广为使用。 1 –根据短文，表示大致数量关系的词不包括什么？a.部b.余c.多d.约。2 –下列关于故宫的说法正确的是？a.故宫是唐朝的皇家宫殿b.北京故宫不是一座博物馆c.故宫文创物品受到人们的喜爱和使用d. <国家宝藏>是一部将中国历史和西方历史结合起来的纪录片
4018	5	https://hskreading.com/civilized-society/	What is a civilized society?	什么是文明的社会？	This advanced reading article is discussing: “What makes a civilized (文明) society (社会). 	如今的社会，已经比几百年前，平等很多了，在人权方面，在性别方面，在地位权利方面。但是，不可否认的是歧视依旧存在。例如，当你提到某些工作类型时，会不自觉的认为这样的工作是不靠谱的。当你听说，一位女性的工作是视频主播时，会认为不稳定，昙花一现。当你听说，某位女性是老师时，就认为一定是稳重沉闷的。当你听说某位男性在夜店工作时，就会认为他身边有很多女性朋友，夜不归宿。虽然社会在进步，但是各种有色眼镜潜藏在社会的各个角落，或隐蔽或明显。只有当一个社会走向平等时，我想才是真正文明的社会。 1 –现代社会比之前平等了很多，不包含以下哪个方面？a.性别b.权力c.人权d.权利2 –有色眼镜在文中是什么意思？a.有颜色的眼镜，比如太阳镜b.不同颜色的眼睛，比如西方人东方人c.带有偏见的眼光看待周边人d.平等社会的体现
4015	6	https://hskreading.com/chinese-woman-detained-in-canada/	Chinese woman detained in Canada	问题	The content of this news report is not intended to put forward our political views. It is just for reading practice. 	华为遵守业务所在国的所有适用法律法规,包括联合国，美国和欧盟适用的出口管制和制裁法律法规。事件发生在中美达成“不升级贸易对抗共识”后三天，加拿大政府官方发布消息，应美方要求已于上周六逮捕华为首席财务官孟晚舟。孟晚舟为华为创始人任正非的长女。美方给出理由为孟晚舟“涉嫌违反美国对伊朗的贸易制裁。”1 –孟晚舟在哪里被捕？a.美国政府办公地点b.加拿大某机场c.中国华为公司内部d.伊朗境内2 –孟晚舟被逮捕美国方面给出的理由是什么？a.违反美国对伊朗的贸易规定b.违反加拿大交通运输规定c.违反美国和欧盟出口管制法律d.华业公司没有向美国纳税
3988	6	https://hskreading.com/journey-to-the-west/	Journey to the West	西游记	This is really hard – above HSK 6.	中国古典名著《西游记》里有一段话  “你说四大皆空，却紧闭双眼，要是你睁开眼睛看看我，我不相信你两眼空空。不敢睁眼看我，还说什么四大皆空呢？”故事说的是，唐僧离开女儿国。女儿国国王凤冠霞披，美艳不可方物，却轻倚城头在文武百官前。对着唐僧的背影呼唤“御弟哥哥，若有来世，娶我可好”。夕阳下，不远处一骑白马缓步而行，隐约中马背上的身形顿了顿，终没有回头。看《西游记》的时候，以为女儿国是最好过的关，后来才知道这是最难的，问世间情为何物，直叫人生死相许。1 –中国四大名著不包括？- General knowledge, not in the article.a. 《西游记》b. 《聊斋志异》c. 《水浒传》d. 《三国演义》2 –为什么作者说，后来才知道这是最难的？a.女儿国国王最奸诈b.唐僧受到的磨难最多c.男女感情让人心痛d.女儿国让人经历生死
3935	6	https://hskreading.com/classroom-management/	Classroom management	教室管控能力	This advanced Mandarin reading article was written by a teacher who teaches English in a small Chinese city.	教室管控能力，是一名教师必备的能力，风格也因人而异。测算过以后，在某些方面，自己是权威的，严格的，某些方面也是松懈的。但是，我个人更倾向于教室管控能力在某些方面必须是严格的。如果不严格，行为没有规范，学习是没有办法开展的。严格与宽松之间的平衡点，需要自己去揣摩。最让我受益匪浅的环节是纪律维持小技巧的传授。当学生哄闹时候，自己可以说321，学生答123或者if you can hear me touch your eyes or touch your nose，以此以一个人带动更多人，让学生的注意力回到课堂中来。而不是自己大喊，长期以往自己的身体受损，学生也会大喊，更重要的是纪律状况不会改观，自己从这份工作中获得的幸福感也会降低。杜老师分享的课程，我关注最多的是理论与实践知识的结合，体现为，在备考教师的过程中认识了很多教育理论，教育理念，教育方法，但是工作的这段时间，已经将它们抛之脑后，觉得没有用处。可是，听了杜老师的分享以后，我认识到其实不是的，理论可以提供信念支撑，并在此基础上发展延伸，用很多趣味性的活动，将理念贯穿其中，这样的课堂才是学生喜欢的，同时也才是有效率的，科学的，能够让学生对英语学习更感兴趣的，这才是更长久的。游戏环节的记别,拼写合作部分和打篮球游戏，在之前的工作经历中也有所接触，但是我总是在工作中有所畏惧，觉得不适合。不适合场地，不适合氛围，各种理由。但其实是自己没有调整好上课流程，没有提前预估情况，备课还是不充分，只有做好足够准备才能为学生成长一把火。1 –作者认为教室管控应该是怎样的？a.宽松的b.松懈的c.严格的d.自由的2 –当学生不能遵守课堂纪律时，作者认为应该怎样做？a.以少带多回到课堂内容b.教师要大喊吸引学生注意力c.开展趣味性活动d.调整上课流程
3898	6	https://hskreading.com/reporting-crime/	Reporting Crime	人民的安全	This advanced reading article is about China’s anti-corruption campaign.	A common anti-corruption slogan is打黑除恶which you can see hanging on banners in many Chinese cities. They are usually accompanied by a message such as the one below.民惟邦本，本固邦宁。平安是人民幸福安康的基本要求。黑恶势力是危害经济社会健康发展的毒瘤，是人民群众深恶痛绝的顽疾。遇到黑恶势力，很多被害人都是敢怒不敢言，想躲也躲不掉，想反抗却没有能力应对。所以，越是怕，越是助长了黑恶势力的嚣张气焰。在此，学校呼吁各位家长，作为社会一员，遇到黑恶势力，我们应积极检举、勇于揭发黑恶势力违法犯罪线索，现将举报方式公布如下：1．举报地址：天津市和平区平安大街5号（公安和平分局打击犯罪侦査支队），邮编：2．联系电话：3．电子邮箱：邮箱：1 –民为邦本，本固邦宁是什么意思？a.平安是人民的根本，人民平安国家就会幸福b. 黑恶势力是打击的根本，没有他们国家就会安定 c.反动群体是危害国家的根本因素d.人民是国家的根本，人民团结国家就会安宁2 –这封倡议书，是谁发布的？a.学生b.家长c.学校d.公安局
